"Country","Wikidata","Commodity","CommodityType","Year","ApparentUse","Production"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2003","243.189397","93.7"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2004","274.12147","74.8"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2005","270.93365299999994","105.6"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2006","292.287665","148.3"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2007","289.9783999999999","113.6"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2008","263.1453","88.9"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2009","268.106915","139.8"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2010","278.98284","178.5"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2011","284.573337","115.1"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2012","243.303927","73.8"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2013","247.10689599999995","79.7"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2014","153.59604299999998","62.1"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2015","221.47478700000002","85.3"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2016","196.166008","93.9"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2017","179.916411","91.3"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2018","207.71230699999998","70.9"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2019","157.950433","41.9"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2020","172.684822","31.1"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2021","","41.4"
"Finland","http://wikidata.org/entity/Q33","TOTAL OILSEEDS","OILSEED","2022","","67.30799999999999"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2002","1.0696959999999998","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2003","1.3323129999999999","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2004","1.2345999999999997","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2005","1.5532000000000001","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2006","1.3713","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2007","1.4072","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2008","1.4676000000000002","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2009","1.7046539999999997","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2010","2.1014490000000006","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2011","2.028753","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2012","1.9473440000000002","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2013","2.4329920000000005","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2014","3.1736529999999994","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2015","3.293947","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2016","2.224721","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2017","2.3153209999999995","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2018","2.9413280000000004","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2019","3.028696","0"
"Finland","http://wikidata.org/entity/Q33","TOTAL OLIVE OIL","SPECIALISED CROPS","2020","3.4275650000000004","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2002","1.0003","0.4"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2003","1.500003","1.5"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2004","0","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2005","0","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2006","0.0015","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2007","0","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2008","2.3872","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2009","2.4E-5","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2010","0.001589","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2011","1.3E-5","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2012","0.0022","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2013","2.9E-5","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2014","0.00216","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2015","0.0418","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2016","0.056869","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2017","0.35646","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2018","0.686805","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2019","0.39389799999999997","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2020","0.235534","0"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2021","","7.4"
"Finland","http://wikidata.org/entity/Q33","TRITICALE","CEREAL","2022","","0"
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2012","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2013","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2014","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2015","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2016","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2017","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2018","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2019","",""
"Finland","http://wikidata.org/entity/Q33","VIRGIN OTHER THAN LAMPANTE OLIVE OIL","SPECIALISED CROPS","2020","",""
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2002","-2.826900000000001","1.68"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2003","-1.9220999999999995","1.99"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2004","1.9396","1.94"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2005","2.0383999999999998","2.4"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2006","5.1668","2.35"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2007","2.6944999999999997","2.88"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2008","2.7572","3.2"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2009","2.483","3.09"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2010","2.915571","4.24"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2011","2.6020269999999996","3.61"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2012","3.151117","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2013","2.289675","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2014","1.7730789999999996","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2015","2.656888","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2016","2.639769","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2017","2.2567589999999997","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2018","2.344729","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2019","1.788269","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2020","1.3322910000000001","3.86"
"Finland","http://wikidata.org/entity/Q33","WHOLE MILK POWDER","DAIRY","2021","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2012","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2013","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2014","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2015","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2016","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2017","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2018","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2019","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2020","",""
"Finland","http://wikidata.org/entity/Q33","WINE","SPECIALISED CROPS","2021","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2012","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2013","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2014","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2015","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2016","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2017","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2018","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2019","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Sparkling wines)","SPECIALISED CROPS","2020","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2012","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2013","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2014","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2015","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2016","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2017","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2018","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2019","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2020","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2012","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2013","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2014","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2015","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2016","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2017","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2018","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2019","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines Bulk)","SPECIALISED CROPS","2020","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2012","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2013","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2014","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2015","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2016","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2017","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2018","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2019","",""
"Finland","http://wikidata.org/entity/Q33","WINE (Other Wines|Still wines bottled)","SPECIALISED CROPS","2020","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2012","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2013","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2014","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2015","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2016","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2017","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2018","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2019","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Sparkling wines)","SPECIALISED CROPS","2020","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2012","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2013","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2014","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2015","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2016","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2017","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2018","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2019","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2020","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2002","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2003","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2004","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2005","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2006","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2007","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2008","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2009","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2010","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2011","",""
"Finland","http://wikidata.org/entity/Q33","WINE (PDO Wines|Still wines Bulk)","SPECIALISED CROPS","2012","",""
